,Dependent-Company Status,year of founding,Internet Activity Score,Focus functions of company,Employee Count,Employees count MoM change,Has the team size grown,Est. Founding Date,Last Funding Amount,Country of company,Number of Investors in Seed,Number of Investors in Angel and or VC,Number of Co-founders,Number of of advisors,Team size Senior leadership,Presence of a top angel or venture fund in previous round of investment,Number of of repeat investors,Number of  Sales Support material,Worked in top companies,Average size of companies worked for in the past,Have been part of startups in the past?,Have been part of successful startups in the past?,Was he or she partner in Big 5 consulting?,Consulting experience?,Product or service company?,Catering to product/service across verticals,Focus on private or public data?,Focus on consumer data?,Focus on structured or unstructured data,Subscription based business,Cloud or platform based serive/product?,Local or global player,Linear or Non-linear business model,"Capital intensive business e.g. e-commerce, Engineering products and operations can also cause a business to be capital intensive",Number of  of Partners of company,Crowdsourcing based business,Crowdfunding based business,Machine Learning based business,Predictive Analytics business,Speech analytics business,Prescriptive analytics business,Big Data Business,Cross-Channel Analytics/ marketing channels,Owns data or not? (monetization of data) e.g. Factual,Is the company an aggregator/market place? e.g. Bluekai,Online or offline venture - physical location based business or online venture?,B2C or B2B venture?,Top forums like 'Tech crunch' or 'Venture beat' talking about the company/model - How much is it being talked about?,Average Years of experience for founder and co founder,Exposure across the globe,Breadth of experience across verticals,Highest education,Specialization of highest education,Relevance of education to venture,Relevance of experience to venture,Degree from a Tier 1 or Tier 2 university?,Renowned in professional circle,Experience in selling and building products,Experience in Fortune 100 organizations,Experience in Fortune 500 organizations,Experience in Fortune 1000 organizations,Top management similarity,Number of Recognitions for Founders and Co-founders,Number of  of Research publications,Skills score,Team Composition score,Dificulty of Obtaining Work force,Pricing Strategy,Hyper localisation,Time to market service or product,Employee benefits and salary structures,Long term relationship with other founders,Proprietary or patent position (competitive position),Barriers of entry for the competitors,Company awards,Controversial history of founder or co founder,Legal risk and intellectual property,Client Reputation,google page rank of company website,Technical proficiencies to analyse and interpret unstructured data,Solutions offered,Invested through global incubation competitions?,Industry trend in investing,Disruptiveness of technology,Number of Direct competitors,Employees per year of company existence,Last round of funding received (in milionUSD),"Survival through recession, based on existence of the company through recession times",Time to 1st investment (in months),"Avg time to investment - average across all rounds, measured from previous investment",Gartner hype cycle stage,Time to maturity of technology (in years),Renown score,Market Research,Marketing,Analytics,Software Development,Mobile,Enterprise Software,Media,Cloud Computing,Network / Hosting / Infrastructure,Social Networking,Retail,Entertainment,Healthcare,Energy,Search,Food & Beverages,Music,Publishing,Gaming,Email,Career / Job Search
353,Success,2011.0,68.0,mrkting,,,No,1/1/2011,,Germany,1.0,0.0,0,1,2,No,0.0,low,No,Small,No,No,No,No,Product,Yes,Both,Yes,Both,Yes,Both,GLObaL,Non-Linear,No,None,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Online,B2B,Low,Medium,Yes,Low,Masters,MGMT,Yes,Yes,Tier_2,500.0,Low,1.0,0.0,0.0,Medium,0.0,None,17.0,Low,Low,No,Yes,Low,,No,No,No,Yes,No,No,,237226.0,No,Yes,No,4.0,High,1.0,15.0,,,,1.0,Trough,2 to 5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,Success,2013.0,-68.0,revenue maximization,,,No,6/1/2013,,Germany,0.0,0.0,2,1,4,No,0.0,medium,No,Large,No,No,Yes,Yes,Product,Yes,Both,No,Structured,Yes,Both,GLObaL,Linear,No,None,No,No,Yes,Yes,No,No,Yes,No,No,No,Online,B2B,Medium,High,Yes,Low,Masters,mgmt,Yes,Yes,None,500.0,High,1.0,1.0,0.0,Medium,90.0,None,18.0,Low,Medium,No,No,Medium,,No,No,Yes,No,No,No,,596645.0,Yes,No,No,2.0,Medium,6.0,20.0,,Not Applicable,1.0,1.0,Trough,2 to 5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,Success,2012.0,115.0,technology,4.0,,No,7/1/2012,,Germany,6.0,0.0,2,0,2,,0.0,medium,No,Small,Yes,Yes,No,Yes,Service,Yes,Both,No,Both,Yes,Both,global,Non-Linear,Yes,None,No,No,Yes,Yes,No,No,Yes,Yes,No,Yes,Online,B2B,None,High,Yes,Medium,Bachelors,MGMT,Yes,Yes,Tier_2,228.0,High,1.0,1.0,1.0,None,0.0,None,12.0,High,Low,Yes,No,High,,No,No,Yes,No,No,No,Low,1198637.0,Yes,Yes,No,4.0,Low,4.0,50.0,,Not Applicable,1.0,1.0,Trough,2 to 5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,Success,2013.0,41.0,social media analytics,,,No,5/1/2013,,Spain,1.0,0.0,1,0,5,,1.0,medium,No,Small,No,No,No,No,Service,No,Private,No,Unstructured,No,none,GLOBAL,Linear,Yes,Few,No,No,Yes,Yes,Yes,No,Yes,No,No,No,Online,B2B,None,High,Yes,Low,Masters,MBA,Yes,Yes,None,500.0,High,0.0,1.0,0.0,Medium,293.0,Many,18.0,High,Medium,Yes,No,High,,No,No,Yes,No,No,Yes,Low,7078322.0,Yes,Yes,No,3.0,High,2.0,10.0,,Not Applicable,1.0,1.0,Plateau,0 to 2,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,Success,2012.0,398.0,SOCIAL MEDIA,11.0,0.0,No,7/17/2012,,Spain,10.0,0.0,4,0,3,,0.0,medium,No,Large,No,No,No,Yes,Service,No,Public,Yes,Structured,No,Both,GLOBAL,Non-Linear,No,None,Yes,No,Yes,Yes,No,No,Yes,No,No,No,Online,B2C,Low,Medium,Yes,Low,Masters,MGMT,Yes,Yes,None,500.0,Low,0.0,0.0,1.0,Medium,186.0,Many,14.0,Low,Low,Yes,No,Low,,Yes,No,No,No,No,Yes,Low,235406.0,Yes,No,No,3.0,Medium,4.0,10.0,,Not Applicable,1.0,1.0,Trough,2 to 5,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
358,Success,2010.0,93.0,MARKETING,5.0,0.0,No,11/29/2010,,France,3.0,0.0,3,0,3,No,0.0,medium,No,Small,Yes,Yes,No,Yes,Product,Yes,Public,No,Structured,Yes,Both,GLOBAL,Linear,No,None,No,No,Yes,No,No,No,No,No,No,No,Online,B2B,None,Medium,Yes,Medium,Bachelors,ECO,Yes,No,None,500.0,Low,0.0,0.0,0.0,High,247.0,Many,18.0,Medium,Low,Yes,No,Medium,,Yes,No,Yes,No,No,Yes,,55913.0,No,No,No,2.0,Medium,4.0,4.6,,Not Applicable,1.0,1.0,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,Success,2013.0,-20.0,customer analytics,,,,3/1/2013,,United Kingdom,1.0,0.0,3,0,3,No,0.0,low,,,,,,,Service,No,Public,No,Structured,Yes,Both,global,Linear,Yes,Many,No,Yes,No,No,No,No,Yes,No,No,,Online,B2B,Low,High,Yes,,Bachelors,TECH,Yes,Yes,Both,186.0,Medium,1.0,0.0,0.0,None,310.0,Many,31.0,Medium,,No,No,Medium,,,,Yes,No,No,Yes,,3427821.0,Yes,Yes,No,4.0,High,25.0,10.0,,Not Applicable,1.0,1.0,Peak,5 to 10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,Success,2011.0,1.0,analytics crowdsourcing,0.0,,No,11/1/2011,,United Kingdom,1.0,0.0,2,0,2,,0.0,medium,No,Small,Yes,Yes,No,No,Product,No,Public,No,Structured,Yes,Both,global,Non-Linear,Yes,None,No,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Online,B2B,Low,Medium,Yes,Low,Bachelors,TCH,Yes,Yes,None,322.0,High,1.0,0.0,0.0,None,109.0,Many,49.0,Medium,Medium,No,No,Low,,No,No,Yes,No,No,Yes,Low,1578645.0,No,No,No,3.0,Medium,16.0,1.0,,Not Applicable,1.0,1.0,Plateau,0 to 2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,Success,2011.0,-14.0,technology,4.0,,No,1/1/2011,,United Kingdom,3.0,0.0,3,0,3,,0.0,medium,No,Medium,Yes,No,No,No,Service,No,Public,No,Structured,No,Both,global,Linear,No,None,No,Yes,Yes,Yes,No,No,Yes,No,No,No,Online,B2C,None,Medium,Yes,Medium,PhD,NLP,Yes,Yes,Tier_1,453.0,Medium,0.0,0.0,0.0,High,7.0,None,37.0,Low,High,No,No,Low,,Yes,Yes,No,Yes,No,No,Low,1405476.0,Yes,No,No,2.0,Low,0.0,5.0,,Not Applicable,1.0,1.0,Plateau,0 to 5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
362,Success,2012.0,146.0,MARKETING,16.0,7.0,yes,11/1/2012,,United Kingdom,2.0,0.0,2,0,3,No,2.0,low,No,Small,Yes,Yes,No,No,Service,No,Public,No,Both,Yes,Both,LOCAL,Linear,Yes,None,No,No,Yes,Yes,Yes,No,No,No,Yes,No,Online,B2B,None,Medium,Yes,Low,Masters,ECO.POLSC,No,No,Both,500.0,High,1.0,1.0,0.0,None,110.0,None,27.0,Low,Low,No,No,Low,,No,No,No,No,Yes,No,,1713317.0,No,No,No,1.0,High,12.0,10.0,,Not Applicable,1.0,1.0,,,6.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,Success,2010.0,530.0,ANALYTICS,4.0,0.0,,1/1/2010,,United Kingdom,2.0,0.0,2,0,2,No,0.0,low,Yes,,No,No,No,No,Service,No,Public,No,Both,Yes,Both,LOCAL,Non-Linear,No,,No,No,Yes,Yes,Yes,No,No,No,No,No,Online,B2C,Low,High,,,,,,,,,,,,,,442.0,,31.0,Medium,,No,No,Low,,,,No,,No,,,267433.0,No,No,No,1.0,Medium,33.0,10.0,,Not Applicable,1.0,1.0,Trigger,2 to 5,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,Success,2013.0,297.0,MARKETING,13.0,-7.0,,3/1/2013,,United Kingdom,3.0,0.0,2,0,1,No,0.0,low,No,,No,No,Yes,Yes,Service,Yes,Public,No,Structured,Yes,Both,GLOBAL,Linear,No,,No,No,Yes,No,Yes,No,No,Yes,No,No,Online,B2B,None,High,,,,,,,,500.0,High,1.0,1.0,0.0,None,500.0,Many,50.0,Low,,,No,Medium,,,,No,,No,,,452454.0,Yes,,No,2.0,High,18.0,50.0,,Not Applicable,1.0,1.0,Trough,5 to 10,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,Success,2010.0,-2.0,app,,,No,7/1/2010,,United Kingdom,1.0,0.0,2,0,1,,0.0,Nothing,No,Small,No,No,No,No,Service,Yes,Public,No,Structured,Yes,Both,local,Non-Linear,No,None,No,No,No,No,No,No,No,No,No,Yes,Online,B2C,Low,Low,No,Low,Bachelors,bachelor,No,No,None,500.0,None,0.0,0.0,0.0,None,0.0,None,0.0,High,Low,Yes,No,Medium,,No,No,No,No,No,No,,,Yes,Yes,No,2.0,Medium,0.0,,,Not Applicable,1.0,1.0,Plateau,0 to 2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,Success,2011.0,33.0,,2.0,,,3/5/2011,,United Kingdom,0.0,0.0,1,0,1,,0.0,,,,,,,,Service,Yes,Public,No,Unstructured,Yes,Both,GLOBAL,Linear,No,,No,No,Yes,Yes,Yes,No,No,Yes,No,No,Online,B2B,None,Medium,,,,,,,,,,,,,,0.0,,35.0,High,,Yes,No,Low,,,,Yes,,No,,Low,9080158.0,,,Yes,1.0,Low,3.0,5.0,,Not Applicable,1.0,1.0,,,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,Failed,,144.0,web,,,No,,,United States,1.0,0.0,2,0,2,No,0.0,Nothing,No,Small,Yes,Yes,No,Yes,Product,No,no,No,no,Yes,Platform,local,Linear,Yes,None,No,No,No,No,No,No,No,No,No,Yes,Online,B2C,Low,High,No,Medium,Masters,mangement,Yes,Yes,Tier_1,500.0,Medium,0.0,0.0,0.0,None,0.0,None,15.0,Low,Low,No,No,Low,,No,No,Yes,No,No,No,,12992.0,No,No,No,2.0,Low,4.0,,,,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
368,Success,2007.0,702.0,analytics,197.0,2.0,yes,1/1/2007,,United States,1.0,0.0,2,0,4,No,0.0,low,No,Small,Yes,Yes,No,Yes,Product,Yes,no,No,no,No,Platform,GLOBAL,Non-Linear,No,None,No,No,No,No,No,No,No,No,No,Yes,Online,B2B,Low,High,Yes,Low,Bachelors,arts,No,Yes,Tier_1,500.0,Low,0.0,0.0,0.0,High,363.0,None,21.0,High,Low,No,No,Low,,Yes,No,No,No,No,Yes,,7941.0,Yes,Yes,No,2.0,Medium,2.0,833.3,,Yes,1.0,1.0,Trigger,5 to 10,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,Failed,2010.0,-6.0,MARKETING,0.0,,No,9/1/2010,,France,1.0,0.0,1,0,1,No,1.0,low,No,Small,Yes,Yes,No,No,Product,No,Public,No,Unstructured,Yes,Both,LOCAL,Linear,Yes,None,No,No,No,No,No,No,No,No,No,No,Online,B2B,None,Medium,No,Medium,Masters,technology,Yes,No,None,500.0,Medium,0.0,0.0,0.0,None,306.0,None,13.0,High,Low,No,No,Medium,,No,No,Yes,No,No,No,,,Yes,Yes,No,2.0,Medium,2.0,0.0,,Not Applicable,1.0,1.0,Slope,2 to 5,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,Failed,2012.0,68.0,software ,14.0,17.0,YES,2/10/2012,1200000.0,Austria,0.0,0.0,2,0,2,No,0.0,medium,No,Small,Yes,Yes,No,Yes,Product,No,Both,Yes,no,Yes,Platform,global,Linear,Yes,None,No,No,No,No,Yes,No,No,No,No,No,Offline,B2B,Low,High,No,Medium,Masters,management,Yes,Yes,Tier_1,500.0,Medium,0.0,0.0,0.0,None,0.0,None,25.0,Low,Low,Yes,No,Medium,,No,No,No,No,No,No,Medium,1869138.0,No,No,,3.0,Medium,0.0,,1.2,Not Applicable,20.0,20.0,Trough,2 to 5,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,Success,2010.0,154.0,analytics,5.0,0.0,No,3/1/2010,1700000.0,United States,4.0,0.0,2,0,3,No,0.0,Nothing,No,Small,Yes,No,No,Yes,Product,No,Both,Yes,no,No,Platform,local,Non-Linear,No,None,No,No,No,No,Yes,No,No,No,No,No,Online,B2B,Low,High,No,Low,Bachelors,fine arts,Yes,No,None,246.0,None,0.0,0.0,0.0,None,1.0,None,25.0,Low,Low,No,No,Low,,No,No,No,No,No,No,Medium,327029.0,No,No,,3.0,Medium,0.0,,1.7,Not Applicable,12.0,5.0,Peak,2 to 5,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,Success,2008.0,3.0,analytics,2.0,0.0,No,10/1/2008,3750000.0,United States,0.0,0.0,3,0,3,No,0.0,low,No,Small,Yes,Yes,No,Yes,Product,No,Both,No,no,No,Platform,local,Non-Linear,No,None,No,No,No,No,No,No,No,No,No,No,Online,B2B,Low,High,No,Medium,Masters,business,Yes,No,Tier_1,500.0,Medium,0.0,0.0,0.0,None,0.0,None,14.0,Low,Low,Yes,No,Low,,No,No,Yes,No,No,No,Low,,No,No,,4.0,High,0.0,,3.75,Yes,20.0,,Trigger,2 to 5,0.0,,,,,,,,,,,,,,,,,,,,,
373,Failed,2005.0,126.0,analytics,89.0,-1.0,yes,1/1/2005,1402652.0,United States,0.0,2.0,3,1,5,No,6.0,high,No,Small,Yes,Yes,No,Yes,Service,No,no,No,no,Yes,Platform,global,Linear,Yes,None,No,No,No,No,No,No,No,No,No,No,Offline,B2B,High,High,Yes,Medium,Bachelors,economics,Yes,No,None,500.0,Medium,0.0,0.0,0.0,High,0.0,None,25.0,Medium,Low,Yes,No,Medium,Average,No,No,Yes,Yes,No,No,Low,325240.0,Yes,Yes,,4.0,High,3.0,,24,Yes,12.0,12.0,Trigger,5 to 10,7.0,,,,,,,,,,,,,,,,,,,,,
374,Failed,2008.0,0.0,analytics,,,No,7/31/2008,1025000.0,United States,0.0,0.0,1,0,1,No,0.0,medium,No,Medium,Yes,Yes,No,Yes,Service,No,Both,Yes,Structured,No,Platform,local,Non-Linear,No,None,No,No,No,No,No,No,No,No,No,No,Offline,B2B,Low,High,Yes,Medium,Masters,marketing,Yes,No,Tier_1,500.0,Medium,0.0,0.0,0.0,High,0.0,None,14.0,Low,Low,Yes,No,Medium,,No,No,No,No,No,No,Low,15735768.0,No,No,,4.0,High,0.0,,1,Yes,24.0,20.0,Trigger,5 to 10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,Success,,60.0,curated web,,,No,,6700000.0,United States,0.0,0.0,0,0,4,No,0.0,Nothing,No,Large,Yes,Yes,No,Yes,Product,No,no,No,no,No,Cloud,global,Non-Linear,No,None,No,No,No,No,No,No,No,No,No,No,Online,B2C,Low,High,Yes,Medium,Masters,business,Yes,No,Tier_1,500.0,Medium,0.0,0.0,0.0,High,0.0,None,17.0,Low,Low,Yes,No,Low,,No,No,Yes,No,No,No,Low,555837.0,No,No,,4.0,High,2.0,,6.7,,12.0,20.0,Peak,2 to 5,,,,,,,,,,,,,,,,,,,,,,
376,Success,,-182.0,social,,,No,,2000000.0,Israel,1.0,0.0,1,0,1,No,0.0,Nothing,No,Small,No,No,No,Yes,Product,No,no,No,no,Yes,Platform,local,Non-Linear,Yes,None,No,No,No,No,No,No,No,No,No,No,Online,B2C,Medium,High,No,Low,,,,Yes,None,207.0,None,0.0,0.0,0.0,None,0.0,None,0.0,Low,Low,Yes,No,Low,,No,No,No,No,No,No,,96532.0,No,No,,3.0,Medium,2.0,,2,Yes,2.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,Failed,2007.0,0.0,operation,,,No,8/1/2007,3500000.0,Israel,0.0,1.0,2,0,2,No,0.0,Nothing,No,Small,Yes,Yes,No,Yes,Product,No,no,No,no,No,none,local,Non-Linear,No,None,No,No,No,No,No,No,No,No,No,No,Online,B2C,Medium,High,No,Medium,,,Yes,No,None,500.0,Medium,0.0,0.0,0.0,None,0.0,None,19.0,Low,Low,Yes,No,Low,,No,No,No,No,No,No,,,No,No,,3.0,Medium,3.0,,1,No,2.0,,Plateau,0 to 2,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,Success,2010.0,61.0,operation,0.0,-100.0,No,2/2/2010,2700000.0,United States,12.0,0.0,0,0,1,No,1.0,Nothing,No,Small,Yes,Yes,No,Yes,Product,No,no,No,no,Yes,none,local,Linear,Yes,None,No,No,No,No,No,No,No,No,No,No,Online,B2B,High,High,No,Medium,Bachelors,aerospace,Yes,No,Tier_1,500.0,Medium,0.0,0.0,0.0,None,0.0,None,20.0,Low,Low,Yes,No,Low,,No,No,No,No,No,No,,1167795.0,No,No,,2.0,Low,0.0,,2.7,Not Applicable,10.0,20.0,Plateau,0 to 2,,,,,,,,,,,,,,,,,,,,,,
379,Success,2005.0,1.0,operation,33.0,10.0,No,1/1/2005,15000000.0,United States,0.0,2.0,3,0,2,No,2.0,Nothing,No,Medium,No,No,No,Yes,Product,No,no,No,no,Yes,Platform,local,Linear,Yes,None,No,No,No,No,No,No,No,No,No,No,Online,B2C,High,High,No,Low,Bachelors,law,Yes,No,Tier_2,500.0,Medium,0.0,0.0,0.0,None,0.0,None,23.0,Medium,Medium,Yes,No,Low,Very Good,No,No,No,No,No,No,,525906.0,No,No,,3.0,High,4.0,,15,Yes,1.0,12.0,Plateau,2 to 5,7.0,,,,,,,,,,,,,,,,,,,,,
380,Failed,2011.0,113.0,operation,26.0,-4.0,yes,2/22/2011,14000000.0,United States,0.0,0.0,3,0,3,No,0.0,Nothing,No,Small,No,No,No,Yes,Product,No,no,No,no,No,Platform,global,Non-Linear,Yes,None,No,No,No,No,No,No,No,No,No,No,Online,B2B,None,High,Yes,Medium,,,,Yes,Tier_1,500.0,Medium,0.0,0.0,0.0,None,0.0,None,25.0,Low,Medium,Yes,No,Low,,No,No,No,No,No,No,,644516.0,No,Yes,,3.0,Medium,3.0,,1,Not Applicable,1.0,12.0,Peak,2 to 5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,Failed,2011.0,119.0,operation,21.0,5.0,yes,1/1/2011,6500000.0,United States,12.0,0.0,4,0,3,No,3.0,Nothing,No,Small,No,No,No,No,Product,No,no,No,no,No,Platform,local,Linear,Yes,None,No,No,No,Yes,No,Yes,Yes,No,No,No,Online,B2B,None,High,No,Low,,no,No,No,None,500.0,Medium,0.0,0.0,0.0,None,0.0,None,21.0,Medium,High,Yes,No,Low,Average,No,No,No,No,No,No,,480111.0,No,No,,4.0,High,0.0,,6.5,Not Applicable,1.0,12.0,Peak,2 to 5,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
382,Failed,2010.0,169.0,operation,28.0,4.0,yes,10/1/2010,2200000.0,United States,0.0,0.0,4,0,4,No,2.0,Nothing,No,Medium,Yes,Yes,No,Yes,Product,No,Both,No,no,No,none,local,Linear,Yes,None,No,No,No,Yes,No,Yes,Yes,No,No,Yes,Online,B2B,Low,High,Yes,Medium,Bachelors,nursing,No,No,Tier_1,500.0,Medium,0.0,0.0,0.0,None,0.0,None,25.0,Medium,High,Yes,No,Low,,No,No,No,No,No,No,Low,899614.0,No,Yes,,4.0,High,0.0,,2.2,Not Applicable,24.0,12.0,Peak,2 to 5,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,Failed,2010.0,516.0,operation,71.0,4.0,yes,11/1/2010,8000000.0,United States,6.0,0.0,6,7,6,No,2.0,Nothing,Yes,Large,Yes,No,No,Yes,Product,No,no,No,no,No,Platform,global,Linear,No,None,No,No,No,No,No,No,Yes,No,No,Yes,Online,B2B,Medium,High,Yes,Medium,Masters,business,Yes,No,Tier_1,500.0,Medium,1.0,0.0,0.0,None,0.0,None,0.0,Medium,High,Yes,No,Medium,Very Good,No,No,No,No,No,No,High,69882.0,Yes,Yes,,4.0,High,0.0,,8,Not Applicable,12.0,12.0,Trough,2 to 5,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
384,Failed,2011.0,329.0,analytics,46.0,5.0,No,10/1/2011,8000000.0,United States,2.0,0.0,3,3,10,No,2.0,Nothing,Yes,Large,Yes,Yes,No,Yes,Product,No,Both,Yes,Both,No,Platform,local,Linear,No,None,No,No,No,Yes,No,Yes,Yes,No,No,Yes,Online,B2B,Medium,High,Yes,Medium,Masters,business,Yes,Yes,Tier_1,500.0,Medium,1.0,1.0,1.0,None,0.0,None,25.0,Medium,High,Yes,No,Low,,No,No,No,No,No,No,Medium,619877.0,No,Yes,,4.0,High,0.0,,18,Not Applicable,12.0,12.0,Plateau,2 to 5,8.0,,,,,,,,,,,,,,,,,,,,,
385,Failed,,81.0,analytics,88.0,14.0,yes,,7000000.0,United States,0.0,0.0,1,2,1,No,0.0,Nothing,Yes,Medium,Yes,Yes,No,Yes,Service,No,no,Yes,Both,No,Platform,local,Linear,Yes,None,No,No,No,Yes,No,Yes,No,No,No,No,Offline,B2C,Low,High,Yes,Low,Masters,business,Yes,Yes,Tier_2,500.0,Medium,0.0,0.0,0.0,None,0.0,None,25.0,Medium,High,No,No,Low,,No,No,No,No,No,No,,2083910.0,No,Yes,,4.0,High,0.0,,7,,,,Peak,2 to 5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,Failed,2006.0,263.0,analytics,139.0,2.0,No,12/10/2006,30000000.0,United States,0.0,0.0,4,2,10,No,0.0,low,No,Small,Yes,Yes,No,No,Service,No,Both,No,Both,No,Platform,local,Linear,No,None,No,No,No,Yes,No,No,Yes,No,No,Yes,Online,B2B,Medium,Medium,No,Low,Masters,business,Yes,Yes,Tier_1,500.0,Medium,0.0,0.0,0.0,None,1.0,None,25.0,Low,High,No,No,Low,Good,No,No,No,Yes,No,No,,253992.0,No,No,,4.0,High,0.0,,30,Yes,40.0,40.0,Peak,2 to 5,3.0,,,,,,,,,,,,,,,,,,,,,
387,Failed,2010.0,367.0,analytics,26.0,4.0,yes,4/1/2010,11000000.0,United States,0.0,0.0,2,0,4,No,0.0,low,No,Medium,No,No,No,No,Service,No,Both,No,Both,No,Platform,global,Non-Linear,No,None,Yes,No,No,Yes,No,No,Yes,No,No,Yes,Online,B2B,Medium,Medium,Yes,Medium,Masters,economics,Yes,Yes,Tier_1,500.0,None,0.0,0.0,0.0,None,2.0,None,18.0,Medium,High,No,No,Low,,No,No,No,No,No,No,Medium,37120.0,Yes,Yes,,4.0,High,0.0,,11,Not Applicable,12.0,12.0,Trough,2 to 5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
